id,code,img,title,album,cnt,regDate,modDate
38733032,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/117/56/010/11756010_20250331135525_500.jpg/melon/resize/120/quality/80/optimize,어제보다슬픈오늘,어제보다슬픈오늘,80984,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
38865745,댄스,https://cdnimg.melon.co.kr/cm2/album/images/117/89/552/11789552_20250512154752_500.jpg/melon/resize/120/quality/80/optimize,HANDSUP,MYEYESOPENVVIDE,39323,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
39051429,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/118/31/781/11831781_20250526162725_500.jpg/melon/resize/120/quality/80/optimize,NeverEndingStory,꽃갈피셋,84414,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
39116012,댄스,https://cdnimg.melon.co.kr/cm2/album/images/118/47/505/11847505_20250616145148_500.jpg/melon/resize/120/quality/80/optimize,빌려온고양이(DotheDance),bomb,56516,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
39121279,댄스,https://cdnimg.melon.co.kr/cm2/album/images/118/48/758/11848758_20250627112959_500.jpg/melon/resize/120/quality/80/optimize,DirtyWork,DirtyWork,67977,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
39156202,댄스,https://cdnimg.melon.co.kr/cm2/album/images/118/57/160/11857160_20250623154620_500.jpg/melon/resize/120/quality/80/optimize,FAMOUS,FAMOUS,129958,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
39161085,댄스,https://cdnimg.melon.co.kr/cm2/album/images/118/58/555/11858555_20250618105530_500.jpg/melon/resize/120/quality/80/optimize,STYLE,STYLE,55226,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
39180051,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/118/57/160/11857160_20250623154620_500.jpg/melon/resize/120/quality/80/optimize,WICKED,FAMOUS,58430,2026-03-04T11:05:16.000Z,2026-03-04T11:05:16.000Z
39217028,트로트,https://cdnimg.melon.co.kr/cm2/album/images/118/71/655/11871655_20250627182901_500.jpg/melon/resize/120/quality/80/optimize,녹아버려요,녹아버려요,6929,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
39298775,댄스,https://cdnimg.melon.co.kr/cm2/album/images/118/90/480/11890480_20250711095238_500.jpg/melon/resize/120/quality/80/optimize,뛰어(JUMP),뛰어(JUMP),93805,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
39307948,댄스,https://cdnimg.melon.co.kr/cm2/album/images/118/91/198/11891198_20250714145747_500.jpg/melon/resize/120/quality/80/optimize,멸종위기사랑,EROS,85038,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
39329233,트로트,https://cdnimg.melon.co.kr/cm2/album/images/119/00/833/11900833_20250716151405_500.jpg/melon/resize/120/quality/80/optimize,어제도너였고오늘도너여서,어제도너였고오늘도너여서,8413,2026-03-04T12:28:38.000Z,2026-03-04T12:28:38.000Z
39430660,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/119/45/858/11945858_20250725140649_500.jpg/melon/resize/120/quality/80/optimize,운명(2025),먼키의발자국Vol.1With이이경,34802,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
39566906,R&B/Soul,https://cdnimg.melon.co.kr/cm2/album/images/120/12/550/12012550_20250807172740_500.jpg/melon/resize/120/quality/80/optimize,시작의아이❍,시작의아이❍ハジマリのコStartingWithYou:♡,67903,2026-03-04T17:30:44.000Z,2026-03-04T17:30:44.000Z
39577662,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/120/18/296/12018296_20250908155548_500.jpg/melon/resize/120/quality/80/optimize,GO!,COLOROUTSIDETHELINES,33937,2026-03-04T11:05:16.000Z,2026-03-04T17:42:23.000Z
39693013,댄스,https://cdnimg.melon.co.kr/cm2/album/images/120/69/062/12069062_20250822173822_500.jpg/melon/resize/120/quality/80/optimize,XOXZ,IVESECRET,54384,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
39721328,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/120/75/661/12075661_20250826180135_500.jpg/melon/resize/120/quality/80/optimize,한번더이별,한번더이별(첫사랑엔딩X이창섭),32101,2026-03-04T11:08:29.000Z,2026-03-04T11:08:29.000Z
39765725,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/120/83/192/12083192_20250828155052_500.jpg/melon/resize/120/quality/80/optimize,답장을보낸지,IMHERO2,37462,2026-03-04T11:05:16.000Z,2026-03-04T17:42:23.000Z
39765727,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/120/83/192/12083192_20250828155052_500.jpg/melon/resize/120/quality/80/optimize,순간을영원처럼,IMHERO2,47579,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
39765728,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/120/83/192/12083192_20250828155052_500.jpg/melon/resize/120/quality/80/optimize,들꽃이될게요,IMHERO2,38212,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
39765731,댄스,https://cdnimg.melon.co.kr/cm2/album/images/120/83/192/12083192_20250828155052_500.jpg/melon/resize/120/quality/80/optimize,그댈위한멜로디,IMHERO2,38224,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
39765732,트로트,https://cdnimg.melon.co.kr/cm2/album/images/120/83/192/12083192_20250828155052_500.jpg/melon/resize/120/quality/80/optimize,돌아보지마세요,IMHERO2,34600,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
39765735,트로트,https://cdnimg.melon.co.kr/cm2/album/images/120/83/192/12083192_20250828155052_500.jpg/melon/resize/120/quality/80/optimize,우리에게안녕,IMHERO2,34023,2026-03-04T12:28:38.000Z,2026-03-04T12:28:38.000Z
600024643,댄스,https://cdnimg.melon.co.kr/cm2/album/images/120/98/784/12098784_20250904164935_500.jpg/melon/resize/120/quality/80/optimize,RichMan,RichMan-The6thMiniAlbum,51036,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
600035196,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/121/00/657/12100657_20250905152409_500.jpg/melon/resize/120/quality/80/optimize,가만히눈을감고,가만히눈을감고,20763,2026-03-04T11:08:29.000Z,2026-03-04T11:08:29.000Z
600057428,댄스,https://cdnimg.melon.co.kr/cm2/album/images/121/04/397/12104397_20250908152939_500.jpg/melon/resize/120/quality/80/optimize,body,"gonnaloveme,right?",45976,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
600236102,트로트,https://cdnimg.melon.co.kr/cm2/album/images/121/47/955/12147955_20251001183351_500.jpg/melon/resize/120/quality/80/optimize,당신이야기,당신이야기,4664,2026-03-04T12:28:38.000Z,2026-03-04T12:28:38.000Z
600243411,댄스,https://cdnimg.melon.co.kr/cm2/album/images/121/49/391/12149391_20251013150421_500.jpg/melon/resize/120/quality/80/optimize,BlueValentine,BlueValentine,110751,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
600266347,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/121/54/509/12154509_20251010104053_500.jpg/melon/resize/120/quality/80/optimize,WEGOUP,WEGOUP,14815,2026-03-04T11:05:16.000Z,2026-03-04T17:52:14.000Z
600280518,댄스,https://cdnimg.melon.co.kr/cm2/album/images/121/28/505/12128505_20251013154004_500.jpg/melon/resize/120/quality/80/optimize,OVERDRIVE,TWS4thMiniAlbum‘playhard’,38754,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
600287375,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/121/60/000/12160000_20251014164646_500.jpg/melon/resize/120/quality/80/optimize,GoodGoodbye,GoodGoodbye,113431,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
600299706,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/121/63/032/12163032_20251015164500_500.jpg/melon/resize/120/quality/80/optimize,타임캡슐,타임캡슐,62454,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
600318353,댄스,https://cdnimg.melon.co.kr/cm2/album/images/121/67/414/12167414_20251020102249_500.jpg/melon/resize/120/quality/80/optimize,HollywoodAction,TheAction,57934,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
600320356,댄스,https://cdnimg.melon.co.kr/cm2/album/images/121/31/538/12131538_20251020145034_500.jpg/melon/resize/120/quality/80/optimize,FOCUS,FOCUS-The1stMiniAlbum,38014,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
600354699,댄스,https://cdnimg.melon.co.kr/cm2/album/images/121/75/901/12175901_20251024094040_500.jpg/melon/resize/120/quality/80/optimize,SPAGHETTI(feat.j-hopeofBTS),SPAGHETTI,48007,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
600359330,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/121/76/812/12176812_20251024184132_500.jpg/melon/resize/120/quality/80/optimize,달리표현할수없어요,달리표현할수없어요,37760,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
600447153,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/121/97/269/12197269_20251106160244_500.jpg/melon/resize/120/quality/80/optimize,나였으면,나였으면,19576,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
600453893,트로트,https://cdnimg.melon.co.kr/cm2/album/images/121/98/973/12198973_20251107143649_500.jpg/melon/resize/120/quality/80/optimize,얄미운사람,얄미운사랑OSTPart.2,4025,2026-03-04T12:28:38.000Z,2026-03-04T12:28:38.000Z
600467291,R&B/Soul,https://cdnimg.melon.co.kr/cm2/album/images/122/00/862/12200862_20251110101649_500.jpg/melon/resize/120/quality/80/optimize,BBUU!,PLBBUU,34229,2026-03-04T17:30:44.000Z,2026-03-04T17:30:44.000Z
600493407,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/122/07/729/12207729_20251112172211_500.jpg/melon/resize/120/quality/80/optimize,그래늦지않았어(2025),그래늦지않았어(2025),13979,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
600513208,댄스,https://cdnimg.melon.co.kr/cm2/album/images/123/92/184/12392184_20251208133705_500.jpg/melon/resize/120/quality/80/optimize,ONEMORETIME,ALLDAYPROJECT,58530,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
600551548,댄스,https://cdnimg.melon.co.kr/cm2/album/images/124/02/595/12402595_20251121154956_500.jpg/melon/resize/120/quality/80/optimize,NOTCUTEANYMORE,NOTCUTEANYMORE,43566,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
600585711,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/124/11/258/12411258_20251127104301_500.jpg/melon/resize/120/quality/80/optimize,KARMACOLLECTOR,KC3,6531,2026-03-04T11:05:16.000Z,2026-03-04T17:42:23.000Z
600604262,댄스,https://cdnimg.melon.co.kr/cm2/album/images/123/92/184/12392184_20251208133705_500.jpg/melon/resize/120/quality/80/optimize,LOOKATME,ALLDAYPROJECT,19879,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
600604301,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/123/92/184/12392184_20251208133705_500.jpg/melon/resize/120/quality/80/optimize,WHEREYOUAT,ALLDAYPROJECT,12957,2026-03-04T11:05:16.000Z,2026-03-04T17:42:23.000Z
600607173,댄스,https://cdnimg.melon.co.kr/cm2/album/images/124/16/920/12416920_20251201175734_500.jpg/melon/resize/120/quality/80/optimize,하얀그리움,하얀그리움,37280,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
600637302,R&B/Soul,https://cdnimg.melon.co.kr/cm2/album/images/124/24/612/12424612_20251205121256_500.jpg/melon/resize/120/quality/80/optimize,BBUU!(ChristmasVer.),BBUU!(ChristmasVer.),20543,2026-03-04T17:30:44.000Z,2026-03-04T17:30:44.000Z
600668850,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/124/32/731/12432731_20251210173953_500.jpg/melon/resize/120/quality/80/optimize,365일,"365일(오늘밤,세계에서이사랑이사라진다해도X이창섭)",13295,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
600727012,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/124/46/979/12446979_20251218145542_500.jpg/melon/resize/120/quality/80/optimize,DUET,DUET,19717,2026-03-04T11:05:16.000Z,2026-03-04T17:52:14.000Z
600770112,트로트,https://cdnimg.melon.co.kr/cm2/album/images/124/54/144/12454144_20251223151549_500.jpg/melon/resize/120/quality/80/optimize,마지막연인,현역가왕3예선전마녀사냥PART1,893,2026-03-04T12:28:38.000Z,2026-03-04T12:28:38.000Z
600791036,트로트,https://cdnimg.melon.co.kr/cm2/album/images/124/58/319/12458319_20251226151549_500.jpg/melon/resize/120/quality/80/optimize,첫눈에반해버린사람아,첫눈에반해버린사람아,4032,2026-03-04T12:28:38.000Z,2026-03-04T12:28:38.000Z
600791038,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/124/58/320/12458320_20251226151630_500.jpg/melon/resize/120/quality/80/optimize,이밤을빌려말해요,"이밤을빌려말해요(오늘밤,세계에서이사랑이사라진다해도XPLAVE)",22296,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
600796741,R&B/Soul,https://cdnimg.melon.co.kr/cm2/album/images/124/59/757/12459757_20251229151039_500.jpg/melon/resize/120/quality/80/optimize,Closetoyou,Closetoyou,10142,2026-03-04T17:30:44.000Z,2026-03-04T17:30:44.000Z
600822432,댄스,https://cdnimg.melon.co.kr/cm2/album/images/124/64/999/12464999_20260102175448_500.jpg/melon/resize/120/quality/80/optimize,LoveMeMore,RE:LOVE,12603,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
600831293,R&B/Soul,https://cdnimg.melon.co.kr/cm2/album/images/124/67/422/12467422_20260105200341_500.jpg/melon/resize/120/quality/80/optimize,아웅다웅(feat.TimeFeveR(타임피버)),LoveStory,4630,2026-03-04T17:30:44.000Z,2026-03-04T17:30:44.000Z
600839418,트로트,https://cdnimg.melon.co.kr/cm2/album/images/124/69/553/12469553_20260106165625_500.jpg/melon/resize/120/quality/80/optimize,나를살게하는사랑,현역가왕3본선1차전주홍글씨PART1,869,2026-03-04T12:28:38.000Z,2026-03-04T12:28:38.000Z
600844825,R&B/Soul,https://cdnimg.melon.co.kr/cm2/album/images/124/71/189/12471189_20260108174118_500.jpg/melon/resize/120/quality/80/optimize,LIE(2026ver.),LIE(2026ver.),7092,2026-03-04T17:30:44.000Z,2026-03-04T17:30:44.000Z
600884416,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/124/49/287/12449287_20260113113717_500.jpg/melon/resize/120/quality/80/optimize,"Moonwalkin\"",SHOTCALLERS,10533,2026-03-04T11:05:16.000Z,2026-03-04T17:42:23.000Z
600906238,R&B/Soul,https://cdnimg.melon.co.kr/cm2/album/images/126/01/479/12601479_20260114163702_500.jpg/melon/resize/120/quality/80/optimize,Promise,이사랑통역되나요?(SoundtrackfromtheNetflixSeries),6737,2026-03-04T17:30:44.000Z,2026-03-04T17:30:44.000Z
600906246,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/126/01/479/12601479_20260114163702_500.jpg/melon/resize/120/quality/80/optimize,Daydream,이사랑통역되나요?(SoundtrackfromtheNetflixSeries),13922,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
601013499,댄스,https://cdnimg.melon.co.kr/cm2/album/images/128/06/237/12806237_20260126145002_500.jpg/melon/resize/120/quality/80/optimize,404(NewEra),DeluluPack,46611,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
601066545,댄스,https://cdnimg.melon.co.kr/cm2/album/images/128/15/838/12815838_20260126161140_500.jpg/melon/resize/120/quality/80/optimize,Mono(Feat.skaiwater),Mono(Feat.skaiwater),14531,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
601140223,R&B/Soul,https://cdnimg.melon.co.kr/cm2/album/images/128/25/166/12825166_20260128175246_500.jpg/melon/resize/120/quality/80/optimize,안될사람,안될사람,6620,2026-03-04T17:30:44.000Z,2026-03-04T17:30:44.000Z
601210459,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/128/37/742/12837742_20260203174530_500.jpg/melon/resize/120/quality/80/optimize,"YinandYang(FANXYCHILDVer.)(Feat.DEAN,PENOMECO)",YinandYang(FANXYCHILDVer.),6935,2026-03-04T11:05:16.000Z,2026-03-04T17:52:14.000Z
601237102,댄스,https://cdnimg.melon.co.kr/cm2/album/images/128/45/274/12845274_20260223113048_500.jpg/melon/resize/120/quality/80/optimize,BANGBANG,REVIVE+,45662,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
601254998,댄스,https://cdnimg.melon.co.kr/cm2/album/images/128/48/589/12848589_20260209102825_500.jpg/melon/resize/120/quality/80/optimize,다시만난오늘,다시만난오늘,18804,2026-03-04T17:30:26.000Z,2026-03-04T17:30:26.000Z
601273149,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/52/664/12852664_20260210173431_500.jpg/melon/resize/120/quality/80/optimize,독백,현역가왕3본선3차전2R팔자전쟁,1095,2026-03-04T12:28:38.000Z,2026-03-04T12:28:38.000Z
601273260,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/128/52/685/12852685_20260210173932_500.jpg/melon/resize/120/quality/80/optimize,끝사랑,끝사랑,8558,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
601305562,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/61/958/12861958_20260213161134_500.jpg/melon/resize/120/quality/80/optimize,무(無),MASTERVOICE,3859,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
601305563,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/61/958/12861958_20260213161134_500.jpg/melon/resize/120/quality/80/optimize,기도,MASTERVOICE,3191,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
601305564,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/61/958/12861958_20260213161134_500.jpg/melon/resize/120/quality/80/optimize,아름다운인생이야기,MASTERVOICE,3134,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
601305566,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/61/958/12861958_20260213161134_500.jpg/melon/resize/120/quality/80/optimize,안녕이란슬픈말,MASTERVOICE,3172,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
601305567,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/61/958/12861958_20260213161134_500.jpg/melon/resize/120/quality/80/optimize,애간장,MASTERVOICE,3137,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
601305568,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/61/958/12861958_20260213161134_500.jpg/melon/resize/120/quality/80/optimize,만물트럭,MASTERVOICE,3073,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
601305569,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/61/958/12861958_20260213161134_500.jpg/melon/resize/120/quality/80/optimize,초대장,MASTERVOICE,3087,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
601332163,댄스,https://cdnimg.melon.co.kr/cm2/album/images/128/69/629/12869629_20260219143819_500.jpg/melon/resize/120/quality/80/optimize,RUDE!,RUDE!,27463,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
601356371,댄스,https://cdnimg.melon.co.kr/cm2/album/images/128/45/274/12845274_20260223113048_500.jpg/melon/resize/120/quality/80/optimize,BLACKHOLE,REVIVE+,25434,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
601356377,댄스,https://cdnimg.melon.co.kr/cm2/album/images/128/45/274/12845274_20260223113048_500.jpg/melon/resize/120/quality/80/optimize,Odd(GAEULSolo),REVIVE+,25125,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
601358454,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/128/75/615/12875615_20260223154516_500.jpg/melon/resize/120/quality/80/optimize,미친사랑의노래,미친사랑의노래,2285,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
601375942,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/78/847/12878847_20260224154825_500.jpg/melon/resize/120/quality/80/optimize,시절인연,현역가왕3준결승2R뒤집기한판,391,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
601375944,트로트,https://cdnimg.melon.co.kr/cm2/album/images/128/78/847/12878847_20260224154825_500.jpg/melon/resize/120/quality/80/optimize,사랑참,현역가왕3준결승2R뒤집기한판,271,2026-03-04T12:28:38.000Z,2026-03-04T13:14:06.000Z
601379618,GN0100,https://cdnimg.melon.co.kr/cm2/album/images/128/79/655/12879655_20260224184739_500.jpg/melon/resize/120/quality/80/optimize,눈을감아도(2026),눈을감아도(2026),3565,2026-03-04T11:08:29.000Z,2026-03-04T13:01:49.000Z
601412016,댄스,https://cdnimg.melon.co.kr/cm2/album/images/128/87/758/12887758_20260227110539_500.jpg/melon/resize/120/quality/80/optimize,GO,DEADLINE,14662,2026-03-04T17:30:26.000Z,2026-03-04T17:40:03.000Z
601412017,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/128/87/758/12887758_20260227110539_500.jpg/melon/resize/120/quality/80/optimize,19금Meandmy,DEADLINE,3549,2026-03-04T11:05:16.000Z,2026-03-04T17:52:14.000Z
601412018,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/128/87/758/12887758_20260227110539_500.jpg/melon/resize/120/quality/80/optimize,Champion,DEADLINE,6486,2026-03-04T11:05:16.000Z,2026-03-04T17:52:14.000Z
601413190,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/128/88/297/12888297_20260227144041_500.jpg/melon/resize/120/quality/80/optimize,ROBOT,ROBOT,2982,2026-03-04T11:05:16.000Z,2026-03-04T11:05:16.000Z
